capacity_mw,latitude,longitude,Fuel Type,commissioning_year,geolocation_source,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017
100.0,26.7874,72.0099,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
21.8,23.2478,70.5948,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
14.85,23.1897,70.6216,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
9.9,9.9855,77.5777,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
16.5,9.0198,77.4501,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
9.0,23.3682,70.7432,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
15.2,23.9151,71.9424,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
19.0,30.0208,74.546,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1080.0,24.8747,75.6189,1,2000.0,2,7612.0,6684.6,7720.62
172.0,24.9174,75.5794,1,1968.0,2,515.5095,446.5361,376.3687000000001
18.7,26.2984,74.1234,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
4.8,16.4072,73.9616,1,1952.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1200.0,23.622,86.661,0,2015.0,2,240.7999,1831.84,2103.8239
1720.0,16.3532,77.3422,0,1996.0,2,10422.69,10503.882,9833.69
35.0,16.3027,77.3608,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1000.0,21.9846,83.2331,0,2007.0,2,4663.18,4045.104,3801.42
1370.0,21.4499,81.8525,0,2015.0,2,588.74,687.88,1242.19
38.5,17.1427,77.1749,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
135.0,28.6361,77.2542,0,1990.0,2,38.21225,0.0,0.0
45.0,24.7635,78.2322,1,1999.0,2,36.7553,61.9487,57.91895
1200.0,29.356,75.869,0,2010.0,2,4389.5609,3574.2349,4404.532
160.0,24.9643,74.1197,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1400.0,30.557,76.577,0,2014.0,2,7262.5005722,8952.47,8647.43
11.0,12.7145,77.4524,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
198.0,29.5169,78.7574,1,1976.0,2,500.01735,180.0353,249.3868
270.5,27.336,70.538,1,2008.0,2,1459.399526,1367.92423,1391.01485
50.0,27.114,88.1376,1,1995.0,2,252.50115,247.1779,121.85765
412.02,31.4,77.5927,1,2013.0,2,1973.49295,1950.6179,2004.925
405.0,27.3426,93.8168,1,2002.0,2,1273.84875,1242.76495,1409.6563
60.0,27.2949,88.2921,1,2000.0,2,343.54365,345.4043,344.18045000000006
12.5,18.5354,76.245,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
600.0,32.4404,75.7305,1,2000.0,2,1947.48365,1299.5495999999998,1794.4029
36.0,26.263,74.1878,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
100.0,22.3404,82.493,0,2014.0,2,218.93,344.3562380310918,641.872
1967.08,17.5587,73.167,1,2003.0,2,1150.497,4472.098,4418.715
1650.0,14.704,78.4577,0,2008.0,2,6532.615,6020.8487,6216.6381
48.0,15.3771,73.877,1,1999.0,2,0.0,0.0,2531.7544577527997
250.0,21.2759,85.0355,1,1988.0,2,596.4627,550.7922,758.79695
3000.0,24.027,82.7915,0,2002.0,2,19628.0,20486.0,22019.0
300.0,24.1778,83.0361,1,1962.0,2,373.0454,564.4038,829.6111
94.8,28.7327,77.1016,1,2010.0,2,0.0,0.0,0.0
6.0,25.1732,75.832,1,1992.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
63.0,23.626,91.1948,1,2007.0,2,466.77,434.18,406.76
1260.0,31.0417,76.5847,0,1988.0,2,3600.7,2508.11,2068.276
1200.0,27.818,79.936,0,2010.0,2,6434.0,7270.28,7090.9
22.5,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
62.5,18.7695,79.4494,0,1970.0,2,356.966,403.96,421.72
2600.0,18.7572,79.456,0,1990.0,2,18990.0,18357.0,17704.0
50.0,23.9637,76.719,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
16.5,23.9796,76.7329,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
2.0,25.4106,78.4805,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,29.9619,75.1631,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,18.764,79.4873,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,23.2592,70.0097,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,27.9363,75.679,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
26.4,26.8026,70.7736,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,27.4108,72.2164,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,27.4118,72.2127,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,27.4092,72.2193,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
50.0,27.4137,72.1577,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
6.0,26.4586,72.4706,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
50.4,19.1474,74.8763,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
30.5,23.7025,75.9246,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
35.1,23.0562,70.6004,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
22.5,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
250.0,21.8376,73.7559,1,2004.0,2,701.02725,871.9583,560.0457
1200.0,21.8301,73.7501,1,2005.0,2,1458.5506,2321.20565,374.72695
300.0,9.3098,77.0727,1,1966.0,2,1165.3141500000002,794.7960499999999,963.6177
1600.0,24.3696,88.1046,0,2012.0,2,2350.934,4222.614,5717.741
18.0,17.708,75.1361,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
100.0,21.196188863109047,77.44784779582368,1,2017.0,2,2414.072373401681,2453.9362918708252,134.31505
690.0,33.142,74.8097,1,1990.0,2,3573.4032,3405.9745500000004,3230.85455
1200.0,22.3049,69.7101,0,2012.0,2,4912.0,4889.0,2514.0
135.0,22.49,82.6062,0,2014.0,2,0.0,0.0,0.0
105.7,12.2995,78.4038,2,2001.0,2,37.56064325,0.0,2531.7544577527997
106.0,9.9751,78.0445,2,2001.0,2,39.954,11.308044,2531.7544577527997
24.0,16.3918,75.0411,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
19.7,17.1354,74.4272,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,16.9171,74.4821,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
12.5,16.881,74.5898,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
120.0,31.2642,78.4835,1,1989.0,2,0.0,186.463,490.92305
1340.0,23.3026,81.0668,0,2000.0,2,6483.941,6316.03,6877.859
26.0,16.2478,74.5003,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
500.0,23.6013,86.4666,0,2009.0,2,3378.12,3364.42,2693.417
30.0,10.4558,76.8302,1,1966.0,2,78.8836,62.97355,85.03269999999999
3960.0,23.9784,82.6275,0,2013.0,2,29342.0,27671.0,29909.0
29.0,24.5959,80.858,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1330.0,22.11,78.173,0,1993.0,2,4959.34,3260.348,4524.357
16.0,19.6125,74.1924,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
600.0,22.7355,79.9123,0,2016.0,2,3.7026,291.01875,1552.43
1320.0,14.351,80.1443,0,2016.0,2,2414.072373401681,8470.57,8470.1
48.0,9.976,77.0309,1,1977.0,2,160.18505000000002,115.0817,144.18545
20.0,8.6895,77.3048,1,1986.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
120.0,32.6762,75.8215,1,2010.0,2,594.08465,468.25695,503.85805
9.0,32.6029,75.9006,1,2002.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
6.6,21.196188863109047,77.44784779582368,1,1997.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
110.0,31.9894,76.8072,1,1954.0,2,529.90715,470.5156,505.9774
1035.0,14.2352,74.7673,1,1969.0,2,2651.1775,2695.22615,2708.7382500000003
240.0,14.2352,74.7673,1,2001.0,2,301.67405,275.21700000000004,279.48555
17.2,12.3409,77.1906,1,1939.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
36.0,16.7493,74.5854,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
150.0,21.196188863109047,77.44784779582368,0,2017.0,2,2414.072373401681,2453.9362918708252,4.313400000000001
18.0,21.196188863109047,77.44784779582368,1,1992.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
54.0,10.3046,76.7305,1,1964.0,2,208.95995,166.01575,203.66655
95.0,10.3575,76.879,1,1971.0,2,262.47105,226.96945,156.94134999999997
300.0,26.0743,74.3858,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
22.0,15.6933,74.7162,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
20.0,17.8676,74.8405,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
40.0,25.1296,75.8832,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
33.6,21.127,74.2673,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
500.0,22.4208,69.8276,0,2015.0,2,778.43,1927.747,2419.087
2000.0,17.591,83.0917,0,2006.0,2,13656.0,13389.0,11062.0
600.0,14.2133,80.0838,0,2013.0,2,3684.9,1439.363,22.0
1200.0,18.8372,79.5748,0,2016.0,2,1.09395,3312.0,9004.21
2000.0,24.1033,82.7068,0,1984.0,2,15054.0,13998.0,13616.0
15.0,18.6609,78.0876,1,1999.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
2980.0,22.13,82.293,0,2010.0,2,21078.0,22522.0,21771.0
43.0,16.8301,80.0407,0,2016.0,2,2414.072373401681,250.971,198.288
42.0,12.3082,77.165,1,1927.0,2,215.3777,144.4143,175.92595
660.0,31.7537,77.246,0,2017.0,2,2414.072373401681,2453.9362918708252,1064.0
16.0,19.3804,74.8397,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
3.3,21.196188863109047,77.44784779582368,1,1996.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
6.6,21.196188863109047,77.44784779582368,1,1993.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
135.0,22.5488,88.2926,0,1990.0,2,479.43,370.84,274.96
330.0,30.2313,78.7924,1,2015.0,2,896.86315,1274.34625,1375.6273
770.0,16.0869,78.9007,1,1984.0,2,205.01975,637.40695,572.07525
900.0,16.0929,78.9118,1,2001.0,2,154.0061,614.1339,824.9544999999999
4.0,33.9594,77.7142,1,1986.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
600.0,21.8144,84.0404,0,2010.0,2,7459.0,1889.0,1172.06
130.0,23.457,85.555,1,1978.0,2,50.9838,29.97935,189.4281
1147.5,21.3395,72.9889,1,2008.0,2,3516.449,4654.18,6396.12
4.0,21.196188863109047,77.44784779582368,1,1992.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
500.0,21.397,73.106,0,2004.0,2,2697.969,2769.371,2851.191
1500.0,29.179,74.0202,0,2002.0,2,5282.0,4030.818,4453.203
35.0,9.62,77.2726,1,1978.0,2,92.0375,42.49645,70.33655
6.0,19.9214,73.0575,1,1998.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
63.0,22.2915,82.5257,0,2011.0,2,51.9464,258.452,0.0
25.0,22.3005,82.7047,0,2015.0,2,0.0,0.0,2531.7544577527997
10.5,8.823,77.6271,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
21.0,10.8166,77.3199,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.5,9.0782,77.591,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,20.731,83.4538,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1.0,20.7325,83.4632,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1.5,10.9262,77.3841,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
100.0,21.0726,74.3862,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
25.0,21.0864,74.3529,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,29.9611,75.7767,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
100.0,17.2387,73.9096,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,20.8183,71.0063,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
8.5,17.4999,75.781,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,12.3003,77.1638,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,23.3585,70.6206,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,23.383,70.6146,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,23.3654,70.6268,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
10.5,19.845,73.9074,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
16.5,17.3031,74.631,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
2.25,17.5724,74.3386,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1200.0,22.0971,76.5317,0,2013.0,2,3960.584,2290.92,3527.085
15.0,24.1185,82.6415,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,9.8043,78.4487,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
24.0,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
15.0,23.9116,71.9324,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
8.4,27.2081,70.6958,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
3.0,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
6.3,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
6.25,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
6.0,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
3.6,23.2414,70.7262,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
3.6,22.972,70.5443,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
2.0,18.3198,74.3686,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
30.0,23.3232,70.6417,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
36.0,15.2615,76.3379,1,1960.0,2,120.3353,80.7542,97.22145
600.0,20.0116,79.2036,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
33.0,20.0123,79.1863,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
4.5,21.196188863109047,77.44784779582368,1,1991.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
460.0,20.9099,85.2072,0,1974.0,2,3362.0,3359.0,3384.0
3000.0,21.0966,85.074,0,2001.0,2,22480.0,21370.0,21490.0
1980.0,29.924,75.2372,0,2015.0,2,2850.99,6618.7154,7915.7
2400.0,22.0987,83.4513,0,2014.0,2,4101.53,4529.6,6337.63
94.2,29.0057,80.0946,1,1992.0,2,450.0982,428.13855,457.4413
440.0,26.586,82.602,0,1991.0,2,2757.0,2858.0,2887.0
220.0,12.9019,74.816,1,2001.0,2,0.0,0.0,0.0
1400.0,19.8294,72.6617,1,1996.0,2,9453.0,9887.2,6173.62
97.0,27.3403,88.2332,1,2017.0,2,2414.072373401681,2453.9362918708252,72.70464999999999
13.5,22.5616,77.9635,1,2002.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
67.5,26.4875,88.3155,1,1998.0,2,79.62985,0.0,130.3649
510.0,27.2517,88.4604,1,2008.0,2,2696.6092,2759.5927,2804.6861000000004
160.0,26.9279,88.4562,1,2016.0,2,18.67615,599.51735,492.67425
132.0,27.0017,88.443,1,2013.0,2,512.2857,551.10065,384.93565
1200.0,27.5981,88.6505,1,2017.0,2,2414.072373401681,307.8729,4407.18335
1000.0,30.3787,78.4795,1,2006.0,2,3085.495,3130.5884,3065.5353000000005
420.0,23.7573,85.8936,0,1995.0,2,2318.186,1218.76,1670.25
30.0,18.7026,72.8709,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
300.0,14.2133,80.0838,0,2012.0,2,1518.87,1211.642,518.72
22.5,19.0875,73.0258,2,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
4.5,32.659,76.7817,1,1995.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
60.0,15.8094,74.1588,1,1986.0,2,43.9392,105.6292,57.52095
4.0,24.3249,85.5198,1,1953.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
3300.0,21.4129,79.9671,0,2013.0,2,18964.0,16665.0,16604.0
240.0,22.7318,88.371,0,1983.0,2,601.39,210.48,0.0
600.0,15.1839,76.6622,0,2009.0,2,4229.98,2478.63,2152.69
260.0,15.1839,76.6622,0,1999.0,2,2029.2,1590.98,1550.69
422.0,23.0701,72.5933,0,1985.0,2,2189.0,2521.0,2406.44
500.0,19.0004,72.8983,2,1990.0,2,15.0,0.0,0.0
180.0,19.0018,72.8967,1,1993.0,2,1149.0,1372.0,1314.0
18.0,19.0366,72.8892,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
750.0,19.0004,72.8983,0,1992.0,2,5064.0,4683.0,4655.0
150.0,19.0004,72.8983,2,1965.0,2,0.0,0.0,2531.7544577527997
60.0,24.3588,92.8837,1,2017.0,2,2414.072373401681,2453.9362918708252,77.97815
28.0,15.6609,76.8756,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1050.0,8.7635,78.1753,0,1984.0,2,6501.373,5089.655,4812.82
1000.0,8.7603,78.1699,0,2015.0,2,3502.11,5806.851,5026.362
300.0,8.7635,78.1753,0,2013.0,2,728.3639999999999,21.7304,0.0
9.35,9.9438,77.5077,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
14.4,8.9165,77.659,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
25.5,17.501,74.7001,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
100.0,15.1069,75.1661,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
10.0,21.0866,85.0987,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
74.0,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
0.0,12.8491,77.6752,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
50.4,15.3302,75.5767,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
50.4,19.1757,74.8441,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
22.0,27.4137,72.1577,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
24.0,9.9621,77.3709,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
200.0,14.7053,77.3355,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,26.5182,72.8536,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
1.5,10.8139,77.3785,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1.5,10.79,77.33,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
49.6,22.104,69.8323,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
91.35,32.3367,75.5819,1,1981.0,2,306.46,340.33975000000004,407.04455
8.0,27.2614,88.5572,1,1993.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1080.0,21.8858,83.1215,0,2016.0,2,54.64,122.02,1324.32728
1200.0,13.1596,74.8002,0,2010.0,2,7629.0,7412.0,5809.0
12.0,18.0723,75.1197,1,1994.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,21.2323,73.5917,1,1987.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1110.0,21.2093,73.5574,0,1995.0,2,5100.214,4893.392,6225.693
300.0,21.2478,73.5866,1,1974.0,2,489.05245,393.6817,302.01235
96.0,25.6593,91.9003,1,1980.0,2,297.5846,261.3467,344.35955
11.2,26.0069,91.8114,1,1957.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1550.0,25.9131,81.3274,0,2002.0,2,6353.0,6335.0,6337.0
382.5,21.3411,72.9895,1,2012.0,2,834.058,0.0,0.0
1.7,10.838,77.5123,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
600.0,19.4269,82.8594,1,1999.0,2,1751.6378,1514.0318000000002,1736.84215
320.0,18.8315,82.5934,1,1990.0,2,763.2346500000001,616.2433,703.33565
240.0,18.0313,82.0179,1,1981.0,2,462.9536,338.70795000000004,479.8089
127.6,34.198,75.1245,1,1996.0,2,257.05825000000004,361.09545,325.60380000000004
672.0,18.88,72.9715,1,1988.0,2,2801.53,3203.3,3119.863
62.6,18.8681,72.9293,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
480.0,34.1442,74.1857,1,1996.0,2,3266.55515,2789.0845,2337.9117
240.0,34.0921,74.0318,1,2013.0,2,1189.57225,1464.5803,1201.4028
3.75,11.3727,76.0584,1,2004.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
374.571,21.2285,72.8705,1,2009.0,2,1237.589,145.405,242.181
90.0,27.3455,82.3166,0,2012.0,2,326.849,376.2,174.145
25.7,10.6143,77.237,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
13.5,10.0537,77.5905,1,1995.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
60.0,19.7674,73.502,1,1976.0,2,122.0069,152.75240000000002,203.5969
52.8,9.3279,78.9215,1,2005.0,2,170.734,374.892,370.625
1500.0,13.2371,80.3023,0,2013.0,2,7130.507,8564.379,6605.259
186.2,9.3484,78.9235,1,2005.0,2,680.475,906.996,1198.136
460.0,13.6576,74.9484,1,1999.0,2,748.62805,737.04625,758.6278
25.8,22.7808,77.6515,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
30.75,23.0752,77.5526,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
50.7,17.1605,77.293,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
388.5,16.9238,81.8141,1,2006.0,2,588.748,301.17,0.0
19.8,17.7382,75.3218,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
75.0,24.4978,77.1513,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1260.0,16.5984,80.537,0,1987.0,2,8131.18,7262.06,6992.78
500.0,16.5973,80.5382,0,2009.0,2,2836.89,3357.9,2852.05
272.3,16.9345,81.7245,1,1995.0,2,693.874313,669.578138,1156.305799
46.0,24.5753,74.8012,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
4760.0,24.0983,82.6719,0,2002.0,2,29047.0,30015.0,35116.0
9.0,18.121,74.0968,1,1975.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
400.0,30.5669,79.5468,1,2006.0,2,1204.5967500000002,2031.83975,2150.0955000000004
1040.0,17.5635,83.1382,0,2015.0,2,434.64,3263.483,3300.57
42.5,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
50.4,19.108,74.9885,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
21.0,21.196188863109047,77.44784779582368,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
5.0,21.4239,73.1273,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
75.0,17.0552,76.9775,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
1470.0,22.8725,73.3588,0,1986.0,2,5161.538,3539.63,7018.217
540.0,20.2727,78.9792,0,2010.0,2,1651.1589,1229.48,999.17
80.0,20.6964,78.6385,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
16.0,17.1401,73.866,1,1998.0,2,2414.072373401681,2453.9362918708252,2531.7544577527997
62.4,30.3033,77.5684,1,1991.0,2,183.0,204.2536,175.86625
15.0,22.3172,72.4397,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
25.0,20.301,79.0237,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
3.6,9.8881,77.2216,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
34.65,8.8709,77.4466,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
42.0,27.1715,70.6877,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
600.0,30.1081,77.3257,0,2007.0,2,3709.5522,3123.572061,3156.053669
16.0,17.1653,74.2456,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
106.6,13.1156,77.5838,2,1993.0,2,0.0,0.0,2531.7544577527997
1600.0,16.2949,77.3568,0,2016.0,2,0.994875,233.59665,865.4
3.0,12.8932,78.1654,3,1996.876893939394,0,2414.072373401681,2453.9362918708252,2531.7544577527997
25.5,15.2758,75.5811,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
80.0,24.35,73.7477,0,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
16.5,9.9344,77.4768,1,1996.876893939394,2,2414.072373401681,2453.9362918708252,2531.7544577527997
